4.267220e-02, 5, 200.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
9.194040e-02, 5, 400.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.621874e-01, 5, 600.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.959834e-01, 5, 800.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
2.348040e-01, 5, 1000.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
2.796234e-01, 5, 1200.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
3.219560e-01, 5, 1400.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
3.827554e-01, 5, 1600.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
4.449292e-01, 5, 1800.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
5.581712e-01, 5, 2000.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
6.454586e-01, 5, 2200.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
7.087970e-01, 5, 2400.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
8.240172e-01, 5, 2600.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
8.282956e-01, 5, 2800.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.090419e+00, 5, 3000.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.100514e+00, 5, 3200.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
9.098442e-01, 5, 3400.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
9.638634e-01, 5, 3600.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
9.873800e-01, 5, 3800.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.102307e+00, 5, 4000.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.150709e+00, 5, 4200.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.216935e+00, 5, 4400.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.227271e+00, 5, 4600.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.529882e+00, 5, 4800.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.411034e+00, 5, 5000.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.399685e+00, 5, 5200.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.465817e+00, 5, 5400.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.590226e+00, 5, 5600.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.595278e+00, 5, 5800.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.678457e+00, 5, 6000.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.796581e+00, 5, 6200.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.808012e+00, 5, 6400.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.868509e+00, 5, 6600.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
2.052224e+00, 5, 6800.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
1.879048e+00, 5, 7000.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
2.079523e+00, 5, 7200.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
2.108715e+00, 5, 7400.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
2.106121e+00, 5, 7600.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
2.176150e+00, 5, 7800.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
2.226922e+00, 5, 8000.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
2.189553e+00, 5, 8200.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
2.555481e+00, 5, 8400.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
2.404982e+00, 5, 8600.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
2.402140e+00, 5, 8800.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
2.483702e+00, 5, 9000.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
2.554390e+00, 5, 9200.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
2.554230e+00, 5, 9400.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
2.832975e+00, 5, 9600.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
2.754954e+00, 5, 9800.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
2.936301e+00, 5, 10000.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
3.066215e+00, 5, 10200.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
3.091906e+00, 5, 10400.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
2.963000e+00, 5, 10600.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
3.390891e+00, 5, 10800.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
3.167141e+00, 5, 11000.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
3.059230e+00, 5, 11200.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
3.117242e+00, 5, 11400.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
3.194526e+00, 5, 11600.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
3.516106e+00, 5, 11800.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
3.274021e+00, 5, 12000.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
3.748377e+00, 5, 12200.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
3.509463e+00, 5, 12400.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
3.560884e+00, 5, 12600.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
3.832756e+00, 5, 12800.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
3.581787e+00, 5, 13000.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
3.626258e+00, 5, 13200.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
3.624569e+00, 5, 13400.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
3.825362e+00, 5, 13600.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
3.782750e+00, 5, 13800.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
4.016701e+00, 5, 14000.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
4.031551e+00, 5, 14200.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
4.124501e+00, 5, 14400.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
4.177052e+00, 5, 14600.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
4.043670e+00, 5, 14800.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
4.167622e+00, 5, 15000.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
4.175213e+00, 5, 15200.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
4.458688e+00, 5, 15400.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
4.510406e+00, 5, 15600.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
4.893103e+00, 5, 15800.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
4.748194e+00, 5, 16000.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
5.109224e+00, 5, 16200.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
4.528966e+00, 5, 16400.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
4.663511e+00, 5, 16600.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
4.894136e+00, 5, 16800.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
4.702073e+00, 5, 17000.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
4.771922e+00, 5, 17200.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
4.847588e+00, 5, 17400.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
4.857499e+00, 5, 17600.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
5.177865e+00, 5, 17800.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
4.911338e+00, 5, 18000.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
4.886366e+00, 5, 18200.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
4.897033e+00, 5, 18400.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
4.865632e+00, 5, 18600.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
5.073467e+00, 5, 18800.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
5.003702e+00, 5, 19000.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
5.018940e+00, 5, 19200.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
5.279691e+00, 5, 19400.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
5.209234e+00, 5, 19600.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
5.212764e+00, 5, 19800.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
5.321528e+00, 5, 20000.000000, 1.000000e+00, 0.000000e+00, 2.000000e+00
